ExDate,IdentifierMappingID,EventType,EventCurrency,LocalCurrency,EventAmount,OfferPrice,TermOldShares,TermNewShares,SpunOffStock,SpunOffCash,BuybackShares,PriceExT1,FxExT1,PayDate,PayDatePrice,PayDatePriceT1,PayDateFx,PayDateFxT1,FrankingPercent,IncomePercent,WHTType,REIT,Comments,TaxRate
8/6/2018,40,Cash Dividend,US,US,0.6,\N,\N,\N,\N,\N,0,142.28,1,8/28/2018,\N,144.11,\N,1,0,0,Flat,0,\N,\N
11/5/2018,40,Cash Dividend,US,US,0.6,\N,\N,\N,\N,\N,0,143.61,1,11/27/2018,\N,147.67,\N,1,0,0,Standard,0,\N,30
2/6/2019,40,Cash Dividend,US,US,0.6,\N,\N,\N,\N,\N,0,143.65,1,2/28/2019,\N,143.57,\N,1,0,0,Custom,0,\N,67
5/8/2019,40,Cash Dividend,US,US,0.6,\N,\N,\N,\N,\N,0,148.58,1,5/30/2019,\N,149.19,\N,1,0,0,Flat,0,\N,\N
5/8/2018,41,Cash Dividend,EU,EU,3.5,\N,\N,\N,\N,\N,0,118.6,1,5/11/2018,\N,113.8,\N,1,0,0,Standard,0,\N,0
5/8/2018,41,Cash Dividend,EU,EU,1.5,\N,\N,\N,\N,\N,0,118.6,1,5/11/2018,\N,113.8,\N,1,0,0,Custom,0,\N,83
5/9/2019,41,Cash Dividend,EU,EU,3.75,\N,\N,\N,\N,\N,0,135.1,1,5/13/2019,\N,128.9,\N,1,0,0,Flat,1,\N,\N
5/9/2019,41,Cash Dividend,EU,EU,1.5,\N,\N,\N,\N,\N,0,135.1,1,5/13/2019,\N,128.9,\N,1,0,0,Standard,0,\N,0
5/8/2018,42,Cash Dividend,US,US,0.56,\N,\N,\N,\N,\N,0,62.56,1,5/24/2018,\N,65.57,\N,1,0,0,Custom,0,\N,67
7/31/2018,42,Cash Dividend,US,US,0.56,\N,\N,\N,\N,\N,0,69.18,1,8/23/2018,\N,72.59,\N,1,0,0,Flat,0,\N,\N
10/31/2018,42,Cash Dividend,US,US,0.56,\N,\N,\N,\N,\N,0,64.63,1,11/15/2018,\N,66.72,\N,1,0,0,Standard,0,\N,30
1/31/2019,42,Cash Dividend,US,US,0.56,\N,\N,\N,\N,\N,0,71.14,1,2/15/2019,\N,75.17,\N,1,0,0,Custom,0,\N,67
5/14/2019,42,Cash Dividend,US,US,0.62,\N,\N,\N,\N,\N,0,83.56,1,5/30/2019,\N,85.68,\N,1,0,0,Flat,0,\N,\N
5/8/2018,43,Cash Dividend,NO,NO,1.75,\N,\N,\N,\N,\N,0,50.06,1,5/18/2018,\N,51.54,\N,1,0,0,Standard,0,\N,25
5/8/2019,43,Cash Dividend,NO,NO,1.25,\N,\N,\N,\N,\N,0,34.73,1,5/16/2019,\N,32.04,\N,1,0,0,Custom,0,\N,69
5/8/2018,44,Cash Dividend,SG,SG,0.12,\N,\N,\N,\N,\N,0,3.74,1,5/18/2018,\N,3.58,\N,1,0,0,Flat,0,\N,\N
4/23/2019,44,Cash Dividend,SG,SG,0.12,\N,\N,\N,\N,\N,0,3.64,1,5/7/2019,\N,3.54,\N,1,0,0,Standard,0,\N,\N
5/21/2018,44,Buyback,\N,SG,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,0,0,\N,\N,\N,\N
5/9/2018,45,Cash Dividend,US,US,0.62,\N,\N,\N,\N,\N,0,67.25,1,6/8/2018,\N,64.15,\N,1,0,0,Custom,0,\N,67
8/9/2018,45,Cash Dividend,US,US,0.62,\N,\N,\N,\N,\N,0,70.93,1,9/10/2018,\N,72.68,\N,1,0,0,Flat,0,\N,\N
11/8/2018,45,Cash Dividend,US,US,0.67,\N,\N,\N,\N,\N,0,75.13,1,12/10/2018,\N,79.32,\N,1,0,0,Standard,0,\N,30
2/7/2019,45,Cash Dividend,US,US,0.67,\N,\N,\N,\N,\N,0,79.21,1,3/8/2019,\N,81.45,\N,1,0,0,Custom,0,\N,67
5/9/2019,45,Cash Dividend,US,US,0.67,\N,\N,\N,\N,\N,0,83.73,1,6/10/2019,\N,89.54,\N,1,0,0,Flat,0,\N,\N
5/9/2018,46,Cash Dividend,US,US,1.57,\N,\N,\N,\N,\N,0,143,1,6/9/2018,\N,146.14,\N,1,0,0,Standard,0,\N,30
8/9/2018,46,Cash Dividend,US,US,1.57,\N,\N,\N,\N,\N,0,146.89,1,9/10/2018,\N,145.45,\N,1,0,0,Custom,0,\N,67
11/8/2018,46,Cash Dividend,US,US,1.57,\N,\N,\N,\N,\N,0,124.84,1,12/10/2018,\N,119.34,\N,1,0,0,Flat,0,\N,\N
2/7/2019,46,Cash Dividend,US,US,1.57,\N,\N,\N,\N,\N,0,136.32,1,3/9/2019,\N,135.09,\N,1,0,0,Standard,0,\N,30
5/9/2019,46,Cash Dividend,US,US,1.62,\N,\N,\N,\N,\N,0,138,1,6/10/2019,\N,133.31,\N,1,0,0,Custom,0,\N,67
5/9/2018,47,Cash Dividend,US,US,0.14,\N,\N,\N,\N,\N,0,33.1976531,1,6/11/2018,\N,35.12658906,\N,1,0,0,Flat,0,\N,\N
8/9/2018,47,Cash Dividend,US,US,0.14,\N,\N,\N,\N,\N,0,37.41470621,1,9/10/2018,\N,40.92669996,\N,1,0,0,Standard,0,\N,30
11/8/2018,47,Cash Dividend,US,US,0.14,\N,\N,\N,\N,\N,0,40.92669996,1,12/10/2018,\N,38.16668575,\N,1,0,0,Custom,0,\N,67
2/8/2019,47,Cash Dividend,US,US,0.105,\N,\N,\N,\N,\N,0,37.61,1,3/11/2019,\N,40.11,\N,1,0,0,Standard,0,\N,30
5/9/2019,47,Cash Dividend,US,US,0.105,\N,\N,\N,\N,\N,0,36.73,1,6/10/2019,\N,38.49,\N,1,0,0,Custom,0,\N,67
11/8/2018,47,Special Cash Dividend,US,US,0.14,\N,\N,\N,\N,\N,0,40.92669996,1,12/10/2018,\N,38.16668575,\N,1,0,0,Flat,0,\N,\N
12/11/2018,47,Stock Split,\N,US,\N,\N,2,3,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,0,0,\N,\N,\N,\N
5/9/2018,48,Cash Dividend,US,US,0.3,\N,\N,\N,\N,\N,0,57.67,1,5/25/2018,\N,57.68,\N,1,0,0,Flat,0,\N,\N
8/8/2018,48,Cash Dividend,US,US,0.36,\N,\N,\N,\N,\N,0,52.07,1,8/24/2018,\N,52.66,\N,1,0,0,Standard,0,\N,30
11/14/2018,48,Cash Dividend,US,US,0.36,\N,\N,\N,\N,\N,0,67.41,1,11/30/2018,\N,66.88,\N,1,0,0,Custom,0,\N,67
2/6/2019,48,Cash Dividend,US,US,0.36,\N,\N,\N,\N,\N,0,69.34,1,2/22/2019,\N,70.7,\N,1,0,0,Flat,0,\N,\N
5/8/2019,48,Cash Dividend,US,US,0.36,\N,\N,\N,\N,\N,0,77.96,1,5/24/2019,\N,76.41,\N,1,0,0,Standard,0,\N,30
5/9/2018,49,Cash Dividend,US,US,0.89,\N,\N,\N,\N,\N,0,79.4,1,6/1/2018,\N,80.91,\N,1,0,0,Custom,0,\N,67
8/8/2018,49,Cash Dividend,US,US,0.89,\N,\N,\N,\N,\N,0,83.26,1,9/4/2018,\N,83.59,\N,1,0,0,Flat,0,\N,\N
11/7/2018,49,Cash Dividend,US,US,0.91,\N,\N,\N,\N,\N,0,85.42,1,12/3/2018,\N,87.06,\N,1,0,0,Standard,0,\N,30
2/13/2019,49,Cash Dividend,US,US,0.91,\N,\N,\N,\N,\N,0,90.86,1,3/1/2019,\N,93.33,\N,1,0,0,Custom,0,\N,67
5/8/2019,49,Cash Dividend,US,US,0.91,\N,\N,\N,\N,\N,0,96.51,1,6/3/2019,\N,97.07,\N,1,0,0,Flat,0,\N,\N
5/9/2018,50,Cash Dividend,US,US,0.35,\N,\N,\N,\N,\N,0,97.83,1,6/14/2018,\N,106.8,\N,1,0,0,Standard,0,\N,30
8/15/2018,50,Cash Dividend,US,US,0.37,\N,\N,\N,\N,\N,0,108.26,1,9/20/2018,\N,112.61,\N,1,0,0,Custom,0,\N,67
11/7/2018,50,Cash Dividend,US,US,0.37,\N,\N,\N,\N,\N,0,104.99,1,12/13/2018,\N,115.16,\N,1,0,0,Flat,0,\N,\N
2/6/2019,50,Cash Dividend,US,US,0.37,\N,\N,\N,\N,\N,0,95.16,1,3/14/2019,\N,102.63,\N,1,0,0,Standard,0,\N,30
5/8/2019,50,Cash Dividend,US,US,0.37,\N,\N,\N,\N,\N,0,112.34,1,6/13/2019,\N,119.53,\N,1,0,0,Custom,0,\N,67
5/9/2018,51,Cash Dividend,EU,EU,0.24,\N,\N,\N,\N,\N,0,25.25,1,6/8/2018,\N,23.57,\N,1,0,0,Flat,0,\N,\N
5/8/2019,51,Cash Dividend,EU,EU,0.8,\N,\N,\N,\N,\N,0,20.37,1,5/10/2019,\N,18.85,\N,1,0,0,Custom,0,\N,83
5/9/2018,52,Cash Dividend,US,US,0.011,\N,\N,\N,\N,\N,0,6.63,1,5/31/2018,\N,7.12,\N,1,0,0,Flat,0,\N,\N
8/9/2018,52,Cash Dividend,US,US,0.011,\N,\N,\N,\N,\N,0,6.95,1,8/31/2018,\N,7.06,\N,1,0,0,Standard,0,\N,30
11/8/2018,52,Cash Dividend,US,US,0.0121,\N,\N,\N,\N,\N,0,6.3,1,11/30/2018,\N,6.32,\N,1,0,0,Custom,0,\N,67
2/8/2019,52,Cash Dividend,US,US,0.0121,\N,\N,\N,\N,\N,0,5.89,1,2/28/2019,\N,5.92,\N,1,0,0,Flat,0,\N,\N
5/9/2019,52,Cash Dividend,US,US,0.0121,\N,\N,\N,\N,\N,0,5.74,1,5/31/2019,\N,5.37,\N,1,0,0,Standard,0,\N,30
9/30/2018,52,Buyback,\N,US,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,0,0,\N,\N,\N,\N
5/9/2018,53,Cash Dividend,US,US,0.74,\N,\N,\N,\N,\N,0,221.46,1,5/24/2018,\N,216.58,\N,1,0,0,Custom,1,\N,\N
8/9/2018,53,Cash Dividend,US,US,0.74,\N,\N,\N,\N,\N,0,214.41,1,8/24/2018,\N,204.88,\N,1,0,0,Flat,0,\N,\N
11/5/2018,53,Cash Dividend,US,US,0.74,\N,\N,\N,\N,\N,0,201.32,1,11/20/2018,\N,193.39,\N,1,0,0,Standard,0,\N,30
2/11/2019,53,Cash Dividend,US,US,0.74,\N,\N,\N,\N,\N,0,175.22,1,2/26/2019,\N,167.15,\N,1,0,0,Custom,0,\N,67
5/9/2019,53,Cash Dividend,US,US,0.75,\N,\N,\N,\N,\N,0,207.19,1,5/24/2019,\N,206.21,\N,1,0,0,Flat,0,\N,\N
5/9/2018,54,Cash Dividend,SE,SE,4.9,\N,\N,\N,\N,\N,0,149.6,1,5/16/2018,\N,138.06,\N,1,0,0,Standard,0,\N,30
11/12/2018,54,Cash Dividend,SE,SE,4.85,\N,\N,\N,\N,\N,0,159.04,1,11/16/2018,\N,156,\N,1,0,0,Custom,0,\N,34
5/8/2019,54,Cash Dividend,SE,SE,4.9,\N,\N,\N,\N,\N,0,166.44,1,5/14/2019,\N,155.02,\N,1,0,0,Flat,0,\N,\N
5/10/2018,55,Cash Dividend,US,US,0.15,\N,\N,\N,\N,\N,0,82.85,1,6/29/2018,\N,78.25,\N,1,0,0,Standard,0,\N,30
8/9/2018,55,Cash Dividend,US,US,0.15,\N,\N,\N,\N,\N,0,76.89,1,9/28/2018,\N,82.04,\N,1,0,0,Custom,0,\N,67
11/8/2018,55,Cash Dividend,US,US,0.15,\N,\N,\N,\N,\N,0,72.97,1,12/28/2018,\N,70.33,\N,1,0,0,Flat,0,\N,\N
2/28/2019,55,Cash Dividend,US,US,0.15,\N,\N,\N,\N,\N,0,83.49,1,3/29/2019,\N,83.21,\N,1,0,0,Standard,0,\N,30
5/16/2019,55,Cash Dividend,US,US,0.15,\N,\N,\N,\N,\N,0,93.65,1,6/28/2019,\N,96.53,\N,1,0,0,Custom,0,\N,67
5/10/2018,56,Cash Dividend,US,US,0.34,\N,\N,\N,\N,\N,0,35.17,1,6/1/2018,\N,35.93,\N,1,0,0,Flat,0,\N,\N
8/2/2018,56,Cash Dividend,US,US,0.34,\N,\N,\N,\N,\N,0,40.27,1,9/4/2018,\N,41.52,\N,1,0,0,Standard,0,\N,30
11/8/2018,56,Cash Dividend,US,US,0.34,\N,\N,\N,\N,\N,0,44.4,1,12/3/2018,\N,46.23,\N,1,0,0,Custom,0,\N,67
1/31/2019,56,Cash Dividend,US,US,0.36,\N,\N,\N,\N,\N,0,41.58,1,3/1/2019,\N,43.35,\N,1,0,0,Flat,0,\N,\N
5/9/2019,56,Cash Dividend,US,US,0.36,\N,\N,\N,\N,\N,0,40.95,1,6/7/2019,\N,42.71,\N,1,0,0,Standard,0,\N,30
10/31/2018,56,Buyback,\N,US,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,0,0,\N,\N,\N,\N
5/10/2018,57,Cash Dividend,EU,EU,2.6,\N,\N,\N,\N,\N,0,190.35,1,5/15/2018,\N,189.1,\N,1,0,0,Custom,0,\N,83
5/10/2019,57,Cash Dividend,EU,EU,3.35,\N,\N,\N,\N,\N,0,249.85,1,5/14/2019,\N,245.8,\N,1,0,0,Flat,0,\N,\N
5/10/2018,58,Cash Dividend,US,US,0.455,\N,\N,\N,\N,\N,0,83.23,1,6/1/2018,\N,83.14,\N,1,0,0,Standard,0,\N,30
8/9/2018,58,Cash Dividend,US,US,0.455,\N,\N,\N,\N,\N,0,88.12,1,9/4/2018,\N,87.53,\N,1,0,0,Custom,0,\N,67
11/8/2018,58,Cash Dividend,US,US,0.455,\N,\N,\N,\N,\N,0,90.09,1,12/4/2018,\N,95.7,\N,1,0,0,Flat,0,\N,\N
2/6/2019,58,Cash Dividend,US,US,0.455,\N,\N,\N,\N,\N,0,95.86,1,3/1/2019,\N,101.62,\N,1,0,0,Standard,0,\N,30
5/10/2019,58,Cash Dividend,US,US,0.5,\N,\N,\N,\N,\N,0,106.28,1,6/4/2019,\N,114.06,\N,1,0,0,Custom,0,\N,67
5/10/2018,59,Cash Dividend,US,US,1.71,\N,\N,\N,\N,\N,0,344.5,1,6/1/2018,\N,352.16,\N,1,0,0,Flat,0,\N,\N
8/9/2018,59,Cash Dividend,US,US,1.71,\N,\N,\N,\N,\N,0,347.78,1,9/7/2018,\N,351.27,\N,1,0,0,Standard,0,\N,30
11/8/2018,59,Cash Dividend,US,US,1.71,\N,\N,\N,\N,\N,0,372.02,1,12/7/2018,\N,331.9,\N,1,0,0,Custom,0,\N,67
2/7/2019,59,Cash Dividend,US,US,2.055,\N,\N,\N,\N,\N,0,411.11,1,3/1/2019,\N,439.96,\N,1,0,0,Flat,0,\N,\N
5/9/2019,59,Cash Dividend,US,US,2.055,\N,\N,\N,\N,\N,0,359.75,1,6/7/2019,\N,350.64,\N,1,0,0,Standard,0,\N,30
5/10/2018,60,Cash Dividend,US,US,0.57,\N,\N,\N,\N,\N,0,196.04,1,5/25/2018,\N,198.89,\N,1,0,0,Custom,0,\N,67
8/30/2018,60,Cash Dividend,US,US,0.57,\N,\N,\N,\N,\N,0,230.19,1,9/14/2018,\N,241.27,\N,1,0,0,Flat,0,\N,\N
11/8/2018,60,Cash Dividend,US,US,0.57,\N,\N,\N,\N,\N,0,240.37,1,11/23/2018,\N,218.57,\N,1,0,0,Standard,0,\N,30
2/7/2019,60,Cash Dividend,US,US,0.57,\N,\N,\N,\N,\N,0,211.6,1,2/22/2019,\N,215.23,\N,1,0,0,Custom,0,\N,67
5/9/2019,60,Cash Dividend,US,US,0.65,\N,\N,\N,\N,\N,0,241.34,1,5/24/2019,\N,248.53,\N,1,0,0,Flat,0,\N,\N
5/10/2018,61,Cash Dividend,GB,GB,0.19,\N,\N,\N,\N,\N,0,1478.6,100,7/12/2018,\N,1553.2,\N,100,0,0,Standard,0,\N,\N
8/9/2018,61,Cash Dividend,GB,GB,0.19,\N,\N,\N,\N,\N,0,1612.8,100,10/11/2018,\N,1483.6,\N,100,0,0,Custom,0,\N,70
11/15/2018,61,Cash Dividend,GB,GB,0.19,\N,\N,\N,\N,\N,0,1551.6,100,1/10/2019,\N,1537,\N,100,0,0,Flat,0,\N,\N
2/21/2019,61,Cash Dividend,GB,GB,0.23,\N,\N,\N,\N,\N,0,1574,100,4/11/2019,\N,1577.6,\N,100,0,0,Standard,0,\N,\N
5/16/2019,61,Cash Dividend,GB,GB,0.19,\N,\N,\N,\N,\N,0,1534,100,7/11/2019,\N,1643.2,\N,100,0,0,Custom,0,\N,70
5/10/2018,63,Cash Dividend,US,US,0.375,\N,\N,\N,\N,\N,0,54.92,1,6/1/2018,\N,52.5,\N,1,0,0,Custom,0,\N,67
8/9/2018,63,Cash Dividend,US,US,0.405,\N,\N,\N,\N,\N,0,52.01,1,9/4/2018,\N,51.66,\N,1,0,0,Flat,0,\N,\N
11/8/2018,63,Cash Dividend,US,US,0.405,\N,\N,\N,\N,\N,0,50.15,1,12/3/2018,\N,51.1,\N,1,0,0,Standard,0,\N,30
2/12/2019,63,Cash Dividend,US,US,0.405,\N,\N,\N,\N,\N,0,50.57,1,3/1/2019,\N,50.97,\N,1,0,0,Custom,0,\N,67
5/14/2019,63,Cash Dividend,US,US,0.405,\N,\N,\N,\N,\N,0,48.23,1,6/3/2019,\N,46.75,\N,1,0,0,Flat,0,\N,\N
7/19/2018,63,Buyback,\N,US,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,0,0,\N,\N,\N,\N
5/10/2018,65,Cash Dividend,US,US,0.485,\N,\N,\N,\N,\N,0,71.93,1,6/11/2018,\N,73.15,\N,1,0,0,Flat,0,\N,\N
8/16/2018,65,Cash Dividend,US,US,0.485,\N,\N,\N,\N,\N,0,73.56,1,9/10/2018,\N,75.79,\N,1,0,0,Standard,0,\N,30
11/15/2018,65,Cash Dividend,US,US,0.49,\N,\N,\N,\N,\N,0,67.4,1,12/10/2018,\N,62.95,\N,1,0,0,Custom,0,\N,67
2/14/2019,65,Cash Dividend,US,US,0.49,\N,\N,\N,\N,\N,0,68.41,1,3/11/2019,\N,66.6,\N,1,0,0,Flat,0,\N,\N
5/16/2019,65,Cash Dividend,US,US,0.49,\N,\N,\N,\N,\N,0,65.55,1,6/10/2019,\N,63.68,\N,1,0,0,Standard,0,\N,30
5/10/2018,66,Cash Dividend,GB,GB,0.0565,\N,\N,\N,\N,\N,0,662.2,100,6/1/2018,\N,662.4,\N,100,0,0,Custom,0,\N,70
2/7/2019,66,Cash Dividend,GB,GB,0.1085,\N,\N,\N,\N,\N,0,655.4,100,3/1/2019,\N,661,\N,100,0,0,Flat,0,\N,\N
5/30/2019,66,Cash Dividend,GB,GB,0.0579,\N,\N,\N,\N,\N,0,742.6,100,6/14/2019,\N,769.8,\N,100,0,0,Standard,0,\N,\N
5/10/2018,67,Cash Dividend,US,US,0.16,\N,\N,\N,\N,\N,0,53.76,1,5/25/2018,\N,52.76,\N,1,0,0,Custom,0,\N,67
8/9/2018,67,Cash Dividend,US,US,0.25,\N,\N,\N,\N,\N,0,54.26,1,8/24/2018,\N,54.79,\N,1,0,0,Flat,0,\N,\N
11/9/2018,67,Cash Dividend,US,US,0.25,\N,\N,\N,\N,\N,0,47.12,1,11/27/2018,\N,45.54,\N,1,0,0,Standard,0,\N,30
2/7/2019,67,Cash Dividend,US,US,0.25,\N,\N,\N,\N,\N,0,47.67,1,2/22/2019,\N,51.03,\N,1,0,0,Custom,0,\N,67
5/9/2019,67,Cash Dividend,US,US,0.35,\N,\N,\N,\N,\N,0,52.03,1,5/24/2019,\N,49.39,\N,1,0,0,Flat,0,\N,\N
5/10/2018,69,Cash Dividend,US,US,0.305,\N,\N,\N,\N,\N,0,51.62,1,6/1/2018,\N,54.05,\N,1,0,0,Standard,0,\N,30
7/25/2018,69,Cash Dividend,US,US,0.35,\N,\N,\N,\N,\N,0,51.68,1,8/16/2018,\N,55.23,\N,1,0,0,Custom,0,\N,67
11/6/2018,69,Cash Dividend,US,US,0.35,\N,\N,\N,\N,\N,0,56.05,1,11/28/2018,\N,58.31,\N,1,0,0,Flat,0,\N,\N
2/28/2019,69,Cash Dividend,US,US,0.35,\N,\N,\N,\N,\N,0,50.43,1,3/22/2019,\N,50.3,\N,1,0,0,Standard,0,\N,30
5/1/2019,69,Cash Dividend,US,US,0.35,\N,\N,\N,\N,\N,0,58.29,1,5/23/2019,\N,54.06,\N,1,0,0,Custom,0,\N,67
5/10/2018,70,Cash Dividend,US,US,0.125,\N,\N,\N,\N,\N,0,43.63,1,5/25/2018,\N,41.8,\N,1,0,0,Flat,0,\N,\N
8/7/2018,70,Cash Dividend,US,US,0.125,\N,\N,\N,\N,\N,0,43.78,1,8/22/2018,\N,46.47,\N,1,0,0,Standard,0,\N,30
11/23/2018,70,Cash Dividend,US,US,0.15,\N,\N,\N,\N,\N,0,35.8,1,12/10/2018,\N,36.46,\N,1,0,0,Custom,0,\N,67
2/8/2019,70,Cash Dividend,US,US,0.15,\N,\N,\N,\N,\N,0,38.45,1,2/25/2019,\N,40.84,\N,1,0,0,Flat,0,\N,\N
5/10/2019,70,Cash Dividend,US,US,0.15,\N,\N,\N,\N,\N,0,43.62,1,5/28/2019,\N,44.63,\N,1,0,0,Standard,0,\N,30
7/27/2018,70,Buyback,\N,US,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,0,0,\N,\N,\N,\N
5/10/2018,71,Cash Dividend,US,US,0.78,\N,\N,\N,\N,\N,0,113.79,1,6/1/2018,\N,107.5,\N,1,0,0,Custom,0,\N,67
8/16/2018,71,Cash Dividend,US,US,0.85,\N,\N,\N,\N,\N,0,112.59,1,9/4/2018,\N,103.38,\N,1,0,0,Flat,0,\N,\N
11/15/2018,71,Cash Dividend,US,US,0.85,\N,\N,\N,\N,\N,0,113.94,1,12/3/2018,\N,104.51,\N,1,0,0,Standard,0,\N,30
2/14/2019,71,Cash Dividend,US,US,0.85,\N,\N,\N,\N,\N,0,103.73,1,3/1/2019,\N,105.91,\N,1,0,0,Custom,0,\N,67
5/16/2019,71,Cash Dividend,US,US,0.85,\N,\N,\N,\N,\N,0,127.5,1,6/3/2019,\N,121.56,\N,1,0,0,Flat,0,\N,\N
5/10/2018,72,Cash Dividend,EU,EU,8,\N,\N,\N,\N,\N,0,198.54,1,5/14/2018,\N,191.54,\N,1,0,0,Standard,0,\N,0
5/9/2019,72,Cash Dividend,EU,EU,9,\N,\N,\N,\N,\N,0,209,1,5/13/2019,\N,198.84,\N,1,0,0,Custom,0,\N,83
7/4/2018,72,Buyback,\N,EU,\N,\N,\N,\N,\N,\N,41500000,\N,\N,\N,\N,\N,\N,\N,0,0,\N,\N,\N,\N
3/1/2019,72,Buyback,\N,EU,\N,\N,\N,\N,\N,\N,35000000,\N,\N,\N,\N,\N,\N,\N,0,0,\N,\N,\N,\N
5/10/2018,73,Cash Dividend,US,GB,0.3,\N,\N,\N,\N,\N,0,732.4,135.4829969,5/23/2018,\N,710.2,\N,134.3724805,0,0,Flat,0,\N,\N
9/6/2018,73,Cash Dividend,US,GB,0.17,\N,\N,\N,\N,\N,0,632.2,135.4829969,9/28/2018,\N,622,\N,134.3724805,0,0,Standard,0,\N,\N
5/9/2019,73,Cash Dividend,US,GB,0.31,\N,\N,\N,\N,\N,0,814,135.4829969,5/24/2019,\N,824,\N,134.3724805,0,0,Custom,0,\N,70
5/10/2018,74,Cash Dividend,GB,GB,0.395,\N,\N,\N,\N,\N,0,1975.229236,100,6/1/2018,\N,1907.852793,\N,100,0,0,Flat,0,\N,\N
9/6/2018,74,Cash Dividend,GB,GB,0.408,\N,\N,\N,\N,\N,0,2075.799325,100,10/5/2018,\N,2041,\N,100,0,0,Flat,0,\N,\N
5/9/2019,74,Cash Dividend,GB,GB,0.496,\N,\N,\N,\N,\N,0,2132,100,5/31/2019,\N,2072,\N,100,0,0,Custom,0,\N,70
5/10/2018,74,Special Cash Dividend,GB,GB,0.185,\N,\N,\N,\N,\N,0,1975.229236,100,6/1/2018,\N,1907.852793,\N,100,0,0,Standard,0,\N,\N
9/6/2018,74,Special Cash Dividend,GB,GB,0.192,\N,\N,\N,\N,\N,0,2075.799325,100,10/5/2018,\N,2041,\N,100,0,0,Custom,0,\N,70
5/9/2019,74,Special Cash Dividend,GB,GB,0.164,\N,\N,\N,\N,\N,0,2132,100,5/31/2019,\N,2072,\N,100,0,0,Standard,0,\N,\N
5/10/2018,75,Cash Dividend,GB,GB,0.3518,\N,\N,\N,\N,\N,0,2722,100,6/18/2018,\N,2625.5,\N,100,0,0,Flat,0,\N,\N
8/9/2018,75,Cash Dividend,GB,GB,0.365,\N,\N,\N,\N,\N,0,2653,100,9/17/2018,\N,2508,\N,100,0,0,Standard,0,\N,\N
11/15/2018,75,Cash Dividend,GB,GB,0.3677,\N,\N,\N,\N,\N,0,2406.5,100,12/19/2018,\N,2281.5,\N,100,0,0,Custom,0,\N,70
2/14/2019,75,Cash Dividend,GB,GB,0.3594,\N,\N,\N,\N,\N,0,2490,100,3/25/2019,\N,2406,\N,100,0,0,Flat,0,\N,\N
5/16/2019,75,Cash Dividend,GB,GB,0.3697,\N,\N,\N,\N,\N,0,2526,100,6/24/2019,\N,2595,\N,100,0,0,Standard,0,\N,\N
5/10/2018,76,Cash Dividend,US,US,0.52,\N,\N,\N,\N,\N,0,83.06,1,6/4/2018,\N,82.99,\N,1,0,0,Custom,0,\N,67
8/9/2018,76,Cash Dividend,US,US,0.52,\N,\N,\N,\N,\N,0,90.05,1,9/4/2018,\N,95.86,\N,1,0,0,Flat,1,\N,\N
12/6/2018,76,Cash Dividend,US,US,0.52,\N,\N,\N,\N,\N,0,95.81,1,1/2/2019,\N,93.15,\N,1,0,0,Standard,0,\N,30
3/14/2019,76,Cash Dividend,US,US,0.53,\N,\N,\N,\N,\N,0,99.03,1,4/1/2019,\N,97.53,\N,1,0,0,Custom,0,\N,67
5/9/2019,76,Cash Dividend,US,US,0.53,\N,\N,\N,\N,\N,0,100.3,1,6/3/2019,\N,101.44,\N,1,0,0,Flat,0,\N,\N
5/10/2018,77,Cash Dividend,EU,GB,0.4011,\N,\N,\N,\N,\N,0,2633.5,114.29,6/18/2018,\N,2521.5,\N,113.92,0,0,Standard,0,\N,\N
8/9/2018,77,Cash Dividend,EU,GB,0.4048,\N,\N,\N,\N,\N,0,2607,114.29,9/17/2018,\N,2469.5,\N,113.92,0,0,Custom,0,\N,70
11/15/2018,77,Cash Dividend,EU,GB,0.4124,\N,\N,\N,\N,\N,0,2358.5,114.29,12/19/2018,\N,2266.5,\N,113.92,0,0,Flat,0,\N,\N
2/14/2019,77,Cash Dividend,EU,GB,0.4181,\N,\N,\N,\N,\N,0,2454.5,114.29,3/25/2019,\N,2391.5,\N,113.92,0,0,Standard,0,\N,\N
5/16/2019,77,Cash Dividend,EU,GB,0.4154,\N,\N,\N,\N,\N,0,2519,114.29,6/24/2019,\N,2584,\N,113.92,0,0,Custom,0,\N,70
7/26/2018,77,Buyback,\N,GB,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,0,0,\N,\N,\N,\N
2/1/2019,77,Buyback,\N,GB,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,0,0,\N,\N,\N,\N
5/11/2018,78,Cash Dividend,US,US,0.31,\N,\N,\N,\N,\N,0,39,1,5/29/2018,\N,37.73,\N,1,0,0,Flat,0,\N,\N
8/21/2018,78,Cash Dividend,US,US,0.3,\N,\N,\N,\N,\N,0,42.58,1,9/6/2018,\N,42.31,\N,1,0,0,Standard,0,\N,30
